Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
251.txt,167,3,25,19,8,9,5,3,26,55.6667,20.8750,8.7895,6.3333,3.1250,2.3750,0.4737,1.1250,2.6667,0.6250,0.3750,0.1579,3.2500,1.3684
515.txt,165,5,23,18,11,7,6,3,22,33.0000,15.0000,9.1667,3.6000,2.0909,1.6364,0.3889,0.6364,2.2000,0.5455,0.2727,0.1667,2.0000,1.2222
62.txt,212,4,26,20,6,10,5,8,36,53.0000,35.3333,10.6000,5.0000,4.3333,3.3333,0.5000,1.6667,1.5000,0.8333,1.3333,0.4000,6.0000,1.8000
22.txt,122,4,23,17,4,10,4,0,15,30.5000,30.5000,7.1765,4.2500,5.7500,4.2500,0.5882,2.5000,1.0000,1.0000,0.0000,0.0000,3.7500,0.8824
1301.txt,202,3,31,16,11,8,9,8,26,67.3333,18.3636,12.6250,5.3333,2.8182,1.4545,0.5000,0.7273,3.6667,0.8182,0.7273,0.5000,2.3636,1.6250
107.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
910.txt,129,7,22,17,8,9,7,3,23,18.4286,16.1250,7.5882,2.4286,2.7500,2.1250,0.5294,1.1250,1.1429,0.8750,0.3750,0.1765,2.8750,1.3529
1192.txt,179,8,23,18,8,9,7,5,24,22.3750,22.3750,9.9444,2.2500,2.8750,2.2500,0.5000,1.1250,1.0000,0.8750,0.6250,0.2778,3.0000,1.3333
978.txt,168,2,25,17,9,6,5,0,31,84.0000,18.6667,9.8824,8.5000,2.7778,1.8889,0.3529,0.6667,4.5000,0.5556,0.0000,0.0000,3.4444,1.8235
1103.txt,184,10,27,20,10,7,4,6,17,18.4000,18.4000,9.2000,2.0000,2.7000,2.0000,0.3500,0.7000,1.0000,0.4000,0.6000,0.3000,1.7000,0.8500
94.txt,172,4,23,18,9,8,7,1,21,43.0000,19.1111,9.5556,4.5000,2.5556,2.0000,0.4444,0.8889,2.2500,0.7778,0.1111,0.0556,2.3333,1.1667
193.txt,184,10,28,22,10,12,8,7,25,18.4000,18.4000,8.3636,2.2000,2.8000,2.2000,0.5455,1.2000,1.0000,0.8000,0.7000,0.3182,2.5000,1.1364
599.txt,170,3,18,15,3,7,2,4,25,56.6667,56.6667,11.3333,5.0000,6.0000,5.0000,0.4667,2.3333,1.0000,0.6667,1.3333,0.2667,8.3333,1.6667
483.txt,184,4,24,18,4,11,3,0,38,46.0000,46.0000,10.2222,4.5000,6.0000,4.5000,0.6111,2.7500,1.0000,0.7500,0.0000,0.0000,9.5000,2.1111
1046.txt,176,3,24,17,7,10,5,5,26,58.6667,25.1429,10.3529,5.6667,3.4286,2.4286,0.5882,1.4286,2.3333,0.7143,0.7143,0.2941,3.7143,1.5294
1354.txt,154,3,21,17,9,8,7,1,20,51.3333,17.1111,9.0588,5.6667,2.3333,1.8889,0.4706,0.8889,3.0000,0.7778,0.1111,0.0588,2.2222,1.1765
1452.txt,177,4,27,19,10,7,7,2,26,44.2500,17.7000,9.3158,4.7500,2.7000,1.9000,0.3684,0.7000,2.5000,0.7000,0.2000,0.1053,2.6000,1.3684
298.txt,147,4,18,14,11,3,3,4,18,36.7500,13.3636,10.5000,3.5000,1.6364,1.2727,0.2143,0.2727,2.7500,0.2727,0.3636,0.2857,1.6364,1.2857
919.txt,158,4,16,14,4,8,4,4,26,39.5000,39.5000,11.2857,3.5000,4.0000,3.5000,0.5714,2.0000,1.0000,1.0000,1.0000,0.2857,6.5000,1.8571
1656.txt,192,3,33,21,4,10,4,3,26,64.0000,48.0000,9.1429,7.0000,8.2500,5.2500,0.4762,2.5000,1.3333,1.0000,0.7500,0.1429,6.5000,1.2381
980.txt,209,10,30,21,11,9,6,5,28,20.9000,19.0000,9.9524,2.1000,2.7273,1.9091,0.4286,0.8182,1.1000,0.5455,0.4545,0.2381,2.5455,1.3333
428.txt,197,3,32,24,10,8,6,4,29,65.6667,19.7000,8.2083,8.0000,3.2000,2.4000,0.3333,0.8000,3.3333,0.6000,0.4000,0.1667,2.9000,1.2083
1485.txt,183,10,25,20,13,7,5,4,21,18.3000,14.0769,9.1500,2.0000,1.9231,1.5385,0.3500,0.5385,1.3000,0.3846,0.3077,0.2000,1.6154,1.0500
511.txt,142,3,19,14,4,5,2,3,23,47.3333,35.5000,10.1429,4.6667,4.7500,3.5000,0.3571,1.2500,1.3333,0.5000,0.7500,0.2143,5.7500,1.6429
579.txt,181,5,25,21,7,14,5,4,28,36.2000,25.8571,8.6190,4.2000,3.5714,3.0000,0.6667,2.0000,1.4000,0.7143,0.5714,0.1905,4.0000,1.3333
202.txt,180,5,24,21,7,14,5,6,31,36.0000,25.7143,8.5714,4.2000,3.4286,3.0000,0.6667,2.0000,1.4000,0.7143,0.8571,0.2857,4.4286,1.4762
1207.txt,184,11,28,19,11,7,7,3,24,16.7273,16.7273,9.6842,1.7273,2.5455,1.7273,0.3684,0.6364,1.0000,0.6364,0.2727,0.1579,2.1818,1.2632
1173.txt,141,5,21,13,6,6,5,8,18,28.2000,23.5000,10.8462,2.6000,3.5000,2.1667,0.4615,1.0000,1.2000,0.8333,1.3333,0.6154,3.0000,1.3846
1024.txt,186,11,26,20,14,6,6,4,26,16.9091,13.2857,9.3000,1.8182,1.8571,1.4286,0.3000,0.4286,1.2727,0.4286,0.2857,0.2000,1.8571,1.3000
516.txt,218,6,38,31,9,18,6,2,34,36.3333,24.2222,7.0323,5.1667,4.2222,3.4444,0.5806,2.0000,1.5000,0.6667,0.2222,0.0645,3.7778,1.0968
1390.txt,198,4,27,15,4,9,4,4,32,49.5000,49.5000,13.2000,3.7500,6.7500,3.7500,0.6000,2.2500,1.0000,1.0000,1.0000,0.2667,8.0000,2.1333
733.txt,163,12,27,22,14,7,4,5,20,13.5833,11.6429,7.4091,1.8333,1.9286,1.5714,0.3182,0.5000,1.1667,0.2857,0.3571,0.2273,1.4286,0.9091
685.txt,177,6,25,13,6,7,3,5,27,29.5000,29.5000,13.6154,2.1667,4.1667,2.1667,0.5385,1.1667,1.0000,0.5000,0.8333,0.3846,4.5000,2.0769
355.txt,176,4,29,21,4,14,4,3,30,44.0000,44.0000,8.3810,5.2500,7.2500,5.2500,0.6667,3.5000,1.0000,1.0000,0.7500,0.1429,7.5000,1.4286
1536.txt,131,12,21,16,12,6,5,1,18,10.9167,10.9167,8.1875,1.3333,1.7500,1.3333,0.3750,0.5000,1.0000,0.4167,0.0833,0.0625,1.5000,1.1250
960.txt,220,3,36,27,6,13,5,5,25,73.3333,36.6667,8.1481,9.0000,6.0000,4.5000,0.4815,2.1667,2.0000,0.8333,0.8333,0.1852,4.1667,0.9259
1417.txt,169,3,30,25,5,13,3,1,23,56.3333,33.8000,6.7600,8.3333,6.0000,5.0000,0.5200,2.6000,1.6667,0.6000,0.2000,0.0400,4.6000,0.9200
1533.txt,282,5,59,40,6,18,6,4,41,56.4000,47.0000,7.0500,8.0000,9.8333,6.6667,0.4500,3.0000,1.2000,1.0000,0.6667,0.1000,6.8333,1.0250
1075.txt,179,10,23,20,10,10,7,0,29,17.9000,17.9000,8.9500,2.0000,2.3000,2.0000,0.5000,1.0000,1.0000,0.7000,0.0000,0.0000,2.9000,1.4500
1322.txt,164,4,18,10,4,0,0,4,19,41.0000,41.0000,16.4000,2.5000,4.5000,2.5000,0.0000,0.0000,1.0000,0.0000,1.0000,0.4000,4.7500,1.9000
1239.txt,147,2,22,16,2,10,2,3,21,73.5000,73.5000,9.1875,8.0000,11.0000,8.0000,0.6250,5.0000,1.0000,1.0000,1.5000,0.1875,10.5000,1.3125
802.txt,184,10,31,25,12,13,7,2,24,18.4000,15.3333,7.3600,2.5000,2.5833,2.0833,0.5200,1.0833,1.2000,0.5833,0.1667,0.0800,2.0000,0.9600
430.txt,179,12,26,24,13,9,8,4,20,14.9167,13.7692,7.4583,2.0000,2.0000,1.8462,0.3750,0.6923,1.0833,0.6154,0.3077,0.1667,1.5385,0.8333
1636.txt,257,16,43,29,16,14,9,7,41,16.0625,16.0625,8.8621,1.8125,2.6875,1.8125,0.4828,0.8750,1.0000,0.5625,0.4375,0.2414,2.5625,1.4138
1611.txt,163,3,25,19,8,12,6,4,17,54.3333,20.3750,8.5789,6.3333,3.1250,2.3750,0.6316,1.5000,2.6667,0.7500,0.5000,0.2105,2.1250,0.8947
259.txt,171,3,28,20,6,12,5,3,18,57.0000,28.5000,8.5500,6.6667,4.6667,3.3333,0.6000,2.0000,2.0000,0.8333,0.5000,0.1500,3.0000,0.9000
1194.txt,144,3,24,19,11,8,7,1,19,48.0000,13.0909,7.5789,6.3333,2.1818,1.7273,0.4211,0.7273,3.6667,0.6364,0.0909,0.0526,1.7273,1.0000
1149.txt,147,11,24,20,12,8,5,4,20,13.3636,12.2500,7.3500,1.8182,2.0000,1.6667,0.4000,0.6667,1.0909,0.4167,0.3333,0.2000,1.6667,1.0000
832.txt,193,9,28,21,10,8,7,5,24,21.4444,19.3000,9.1905,2.3333,2.8000,2.1000,0.3810,0.8000,1.1111,0.7000,0.5000,0.2381,2.4000,1.1429
87.txt,161,5,26,21,8,11,4,1,24,32.2000,20.1250,7.6667,4.2000,3.2500,2.6250,0.5238,1.3750,1.6000,0.5000,0.1250,0.0476,3.0000,1.1429
1015.txt,236,11,33,20,13,7,7,10,25,21.4545,18.1538,11.8000,1.8182,2.5385,1.5385,0.3500,0.5385,1.1818,0.5385,0.7692,0.5000,1.9231,1.2500
1420.txt,161,10,27,21,10,12,7,4,31,16.1000,16.1000,7.6667,2.1000,2.7000,2.1000,0.5714,1.2000,1.0000,0.7000,0.4000,0.1905,3.1000,1.4762
396.txt,180,4,35,23,9,12,6,2,27,45.0000,20.0000,7.8261,5.7500,3.8889,2.5556,0.5217,1.3333,2.2500,0.6667,0.2222,0.0870,3.0000,1.1739
728.txt,163,6,19,16,6,8,4,4,21,27.1667,27.1667,10.1875,2.6667,3.1667,2.6667,0.5000,1.3333,1.0000,0.6667,0.6667,0.2500,3.5000,1.3125
648.txt,199,8,32,24,12,8,9,4,28,24.8750,16.5833,8.2917,3.0000,2.6667,2.0000,0.3333,0.6667,1.5000,0.7500,0.3333,0.1667,2.3333,1.1667
440.txt,174,4,26,19,7,10,5,3,33,43.5000,24.8571,9.1579,4.7500,3.7143,2.7143,0.5263,1.4286,1.7500,0.7143,0.4286,0.1579,4.7143,1.7368
1117.txt,149,8,18,15,8,7,5,5,24,18.6250,18.6250,9.9333,1.8750,2.2500,1.8750,0.4667,0.8750,1.0000,0.6250,0.6250,0.3333,3.0000,1.6000
1298.txt,170,3,32,25,5,16,3,2,24,56.6667,34.0000,6.8000,8.3333,6.4000,5.0000,0.6400,3.2000,1.6667,0.6000,0.4000,0.0800,4.8000,0.9600
638.txt,171,3,28,21,5,9,1,1,17,57.0000,34.2000,8.1429,7.0000,5.6000,4.2000,0.4286,1.8000,1.6667,0.2000,0.2000,0.0476,3.4000,0.8095
622.txt,119,2,18,14,2,12,2,2,26,59.5000,59.5000,8.5000,7.0000,9.0000,7.0000,0.8571,6.0000,1.0000,1.0000,1.0000,0.1429,13.0000,1.8571
528.txt,202,8,31,26,9,16,7,2,33,25.2500,22.4444,7.7692,3.2500,3.4444,2.8889,0.6154,1.7778,1.1250,0.7778,0.2222,0.0769,3.6667,1.2692
1355.txt,161,3,27,19,4,8,4,3,30,53.6667,40.2500,8.4737,6.3333,6.7500,4.7500,0.4211,2.0000,1.3333,1.0000,0.7500,0.1579,7.5000,1.5789
1393.txt,172,10,29,23,14,9,9,3,21,17.2000,12.2857,7.4783,2.3000,2.0714,1.6429,0.3913,0.6429,1.4000,0.6429,0.2143,0.1304,1.5000,0.9130
289.txt,154,3,26,23,6,10,2,2,17,51.3333,25.6667,6.6957,7.6667,4.3333,3.8333,0.4348,1.6667,2.0000,0.3333,0.3333,0.0870,2.8333,0.7391
1637.txt,169,5,23,14,5,6,5,7,16,33.8000,33.8000,12.0714,2.8000,4.6000,2.8000,0.4286,1.2000,1.0000,1.0000,1.4000,0.5000,3.2000,1.1429
807.txt,143,3,21,16,6,7,5,7,24,47.6667,23.8333,8.9375,5.3333,3.5000,2.6667,0.4375,1.1667,2.0000,0.8333,1.1667,0.4375,4.0000,1.5000
757.txt,186,11,26,20,11,7,3,6,31,16.9091,16.9091,9.3000,1.8182,2.3636,1.8182,0.3500,0.6364,1.0000,0.2727,0.5455,0.3000,2.8182,1.5500
643.txt,175,14,27,19,15,5,5,2,27,12.5000,11.6667,9.2105,1.3571,1.8000,1.2667,0.2632,0.3333,1.0714,0.3333,0.1333,0.1053,1.8000,1.4211
339.txt,127,8,20,17,13,2,2,2,10,15.8750,9.7692,7.4706,2.1250,1.5385,1.3077,0.1176,0.1538,1.6250,0.1538,0.1538,0.1176,0.7692,0.5882
457.txt,28,1,4,3,2,1,1,1,1,28.0000,14.0000,9.3333,3.0000,2.0000,1.5000,0.3333,0.5000,2.0000,0.5000,0.5000,0.3333,0.5000,0.3333
437.txt,185,6,25,18,6,9,3,6,19,30.8333,30.8333,10.2778,3.0000,4.1667,3.0000,0.5000,1.5000,1.0000,0.5000,1.0000,0.3333,3.1667,1.0556
1586.txt,155,1,23,16,1,14,1,3,28,155.0000,155.0000,9.6875,16.0000,23.0000,16.0000,0.8750,14.0000,1.0000,1.0000,3.0000,0.1875,28.0000,1.7500
1567.txt,165,8,20,16,8,8,4,8,21,20.6250,20.6250,10.3125,2.0000,2.5000,2.0000,0.5000,1.0000,1.0000,0.5000,1.0000,0.5000,2.6250,1.3125
1502.txt,140,4,22,18,8,10,7,0,26,35.0000,17.5000,7.7778,4.5000,2.7500,2.2500,0.5556,1.2500,2.0000,0.8750,0.0000,0.0000,3.2500,1.4444
1516.txt,178,3,27,18,7,11,5,4,25,59.3333,25.4286,9.8889,6.0000,3.8571,2.5714,0.6111,1.5714,2.3333,0.7143,0.5714,0.2222,3.5714,1.3889
756.txt,167,4,28,17,10,4,5,5,21,41.7500,16.7000,9.8235,4.2500,2.8000,1.7000,0.2353,0.4000,2.5000,0.5000,0.5000,0.2941,2.1000,1.2353
1363.txt,220,10,31,20,11,7,7,8,28,22.0000,20.0000,11.0000,2.0000,2.8182,1.8182,0.3500,0.6364,1.1000,0.6364,0.7273,0.4000,2.5455,1.4000
979.txt,179,4,23,16,5,7,3,4,28,44.7500,35.8000,11.1875,4.0000,4.6000,3.2000,0.4375,1.4000,1.2500,0.6000,0.8000,0.2500,5.6000,1.7500
288.txt,148,3,20,15,3,10,3,2,21,49.3333,49.3333,9.8667,5.0000,6.6667,5.0000,0.6667,3.3333,1.0000,1.0000,0.6667,0.1333,7.0000,1.4000
908.txt,187,11,23,15,12,3,2,6,27,17.0000,15.5833,12.4667,1.3636,1.9167,1.2500,0.2000,0.2500,1.0909,0.1667,0.5000,0.4000,2.2500,1.8000
407.txt,180,3,34,29,13,12,9,0,24,60.0000,13.8462,6.2069,9.6667,2.6154,2.2308,0.4138,0.9231,4.3333,0.6923,0.0000,0.0000,1.8462,0.8276
1291.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27.txt,70,1,6,6,3,3,3,4,12,70.0000,23.3333,11.6667,6.0000,2.0000,2.0000,0.5000,1.0000,3.0000,1.0000,1.3333,0.6667,4.0000,2.0000
1604.txt,216,15,33,25,15,11,9,7,30,14.4000,14.4000,8.6400,1.6667,2.2000,1.6667,0.4400,0.7333,1.0000,0.6000,0.4667,0.2800,2.0000,1.2000
223.txt,155,9,24,17,10,8,6,3,23,17.2222,15.5000,9.1176,1.8889,2.4000,1.7000,0.4706,0.8000,1.1111,0.6000,0.3000,0.1765,2.3000,1.3529
887.txt,192,14,34,24,16,8,6,3,23,13.7143,12.0000,8.0000,1.7143,2.1250,1.5000,0.3333,0.5000,1.1429,0.3750,0.1875,0.1250,1.4375,0.9583
1570.txt,167,3,28,18,5,10,5,3,21,55.6667,33.4000,9.2778,6.0000,5.6000,3.6000,0.5556,2.0000,1.6667,1.0000,0.6000,0.1667,4.2000,1.1667
722.txt,174,3,21,17,4,11,3,4,30,58.0000,43.5000,10.2353,5.6667,5.2500,4.2500,0.6471,2.7500,1.3333,0.7500,1.0000,0.2353,7.5000,1.7647
1436.txt,163,4,25,18,5,11,3,1,16,40.7500,32.6000,9.0556,4.5000,5.0000,3.6000,0.6111,2.2000,1.2500,0.6000,0.2000,0.0556,3.2000,0.8889
969.txt,203,5,28,19,11,6,4,5,32,40.6000,18.4545,10.6842,3.8000,2.5455,1.7273,0.3158,0.5455,2.2000,0.3636,0.4545,0.2632,2.9091,1.6842
1626.txt,222,14,28,24,15,8,6,4,37,15.8571,14.8000,9.2500,1.7143,1.8667,1.6000,0.3333,0.5333,1.0714,0.4000,0.2667,0.1667,2.4667,1.5417
1229.txt,172,2,23,16,4,11,4,7,24,86.0000,43.0000,10.7500,8.0000,5.7500,4.0000,0.6875,2.7500,2.0000,1.0000,1.7500,0.4375,6.0000,1.5000
850.txt,144,3,22,17,4,13,2,5,21,48.0000,36.0000,8.4706,5.6667,5.5000,4.2500,0.7647,3.2500,1.3333,0.5000,1.2500,0.2941,5.2500,1.2353
598.txt,105,3,16,12,5,5,3,0,15,35.0000,21.0000,8.7500,4.0000,3.2000,2.4000,0.4167,1.0000,1.6667,0.6000,0.0000,0.0000,3.0000,1.2500
1648.txt,171,5,23,18,12,5,3,6,20,34.2000,14.2500,9.5000,3.6000,1.9167,1.5000,0.2778,0.4167,2.4000,0.2500,0.5000,0.3333,1.6667,1.1111
1014.txt,182,4,27,23,6,12,5,3,22,45.5000,30.3333,7.9130,5.7500,4.5000,3.8333,0.5217,2.0000,1.5000,0.8333,0.5000,0.1304,3.6667,0.9565
975.txt,159,2,25,22,2,11,2,2,28,79.5000,79.5000,7.2273,11.0000,12.5000,11.0000,0.5000,5.5000,1.0000,1.0000,1.0000,0.0909,14.0000,1.2727
627.txt,189,9,28,22,10,12,9,4,22,21.0000,18.9000,8.5909,2.4444,2.8000,2.2000,0.5455,1.2000,1.1111,0.9000,0.4000,0.1818,2.2000,1.0000
1256.txt,185,6,22,14,6,5,4,4,29,30.8333,30.8333,13.2143,2.3333,3.6667,2.3333,0.3571,0.8333,1.0000,0.6667,0.6667,0.2857,4.8333,2.0714
621.txt,146,4,21,13,6,5,1,2,22,36.5000,24.3333,11.2308,3.2500,3.5000,2.1667,0.3846,0.8333,1.5000,0.1667,0.3333,0.1538,3.6667,1.6923
340.txt,178,5,27,19,11,8,7,3,23,35.6000,16.1818,9.3684,3.8000,2.4545,1.7273,0.4211,0.7273,2.2000,0.6364,0.2727,0.1579,2.0909,1.2105
507.txt,189,14,30,25,14,12,7,8,27,13.5000,13.5000,7.5600,1.7857,2.1429,1.7857,0.4800,0.8571,1.0000,0.5000,0.5714,0.3200,1.9286,1.0800
402.txt,136,3,22,14,6,8,5,3,17,45.3333,22.6667,9.7143,4.6667,3.6667,2.3333,0.5714,1.3333,2.0000,0.8333,0.5000,0.2143,2.8333,1.2143
1063.txt,158,3,24,20,6,12,3,2,18,52.6667,26.3333,7.9000,6.6667,4.0000,3.3333,0.6000,2.0000,2.0000,0.5000,0.3333,0.1000,3.0000,0.9000
1466.txt,181,2,31,23,6,17,5,3,33,90.5000,30.1667,7.8696,11.5000,5.1667,3.8333,0.7391,2.8333,3.0000,0.8333,0.5000,0.1304,5.5000,1.4348
730.txt,177,4,27,22,9,11,9,5,29,44.2500,19.6667,8.0455,5.5000,3.0000,2.4444,0.5000,1.2222,2.2500,1.0000,0.5556,0.2273,3.2222,1.3182
1145.txt,128,3,18,13,7,4,4,4,12,42.6667,18.2857,9.8462,4.3333,2.5714,1.8571,0.3077,0.5714,2.3333,0.5714,0.5714,0.3077,1.7143,0.9231
572.txt,175,13,27,23,16,8,5,4,25,13.4615,10.9375,7.6087,1.7692,1.6875,1.4375,0.3478,0.5000,1.2308,0.3125,0.2500,0.1739,1.5625,1.0870
831.txt,164,5,18,15,6,8,6,4,28,32.8000,27.3333,10.9333,3.0000,3.0000,2.5000,0.5333,1.3333,1.2000,1.0000,0.6667,0.2667,4.6667,1.8667
567.txt,114,1,17,12,9,4,3,3,19,114.0000,12.6667,9.5000,12.0000,1.8889,1.3333,0.3333,0.4444,9.0000,0.3333,0.3333,0.2500,2.1111,1.5833
589.txt,179,10,24,18,11,6,7,7,27,17.9000,16.2727,9.9444,1.8000,2.1818,1.6364,0.3333,0.5455,1.1000,0.6364,0.6364,0.3889,2.4545,1.5000
179.txt,362,15,49,30,20,7,6,12,46,24.1333,18.1000,12.0667,2.0000,2.4500,1.5000,0.2333,0.3500,1.3333,0.3000,0.6000,0.4000,2.3000,1.5333
74.txt,157,7,19,14,9,6,5,1,24,22.4286,17.4444,11.2143,2.0000,2.1111,1.5556,0.4286,0.6667,1.2857,0.5556,0.1111,0.0714,2.6667,1.7143
1156.txt,165,4,23,17,8,7,5,3,14,41.2500,20.6250,9.7059,4.2500,2.8750,2.1250,0.4118,0.8750,2.0000,0.6250,0.3750,0.1765,1.7500,0.8235
331.txt,150,7,20,16,7,9,5,2,20,21.4286,21.4286,9.3750,2.2857,2.8571,2.2857,0.5625,1.2857,1.0000,0.7143,0.2857,0.1250,2.8571,1.2500
99.txt,183,8,20,17,10,6,4,1,30,22.8750,18.3000,10.7647,2.1250,2.0000,1.7000,0.3529,0.6000,1.2500,0.4000,0.1000,0.0588,3.0000,1.7647
1468.txt,201,4,29,20,9,11,6,4,34,50.2500,22.3333,10.0500,5.0000,3.2222,2.2222,0.5500,1.2222,2.2500,0.6667,0.4444,0.2000,3.7778,1.7000
116.txt,162,3,23,18,7,11,5,2,28,54.0000,23.1429,9.0000,6.0000,3.2857,2.5714,0.6111,1.5714,2.3333,0.7143,0.2857,0.1111,4.0000,1.5556
1187.txt,176,3,22,20,6,12,5,7,27,58.6667,29.3333,8.8000,6.6667,3.6667,3.3333,0.6000,2.0000,2.0000,0.8333,1.1667,0.3500,4.5000,1.3500
1328.txt,156,3,23,14,3,7,2,4,20,52.0000,52.0000,11.1429,4.6667,7.6667,4.6667,0.5000,2.3333,1.0000,0.6667,1.3333,0.2857,6.6667,1.4286
987.txt,254,3,38,30,7,19,6,5,41,84.6667,36.2857,8.4667,10.0000,5.4286,4.2857,0.6333,2.7143,2.3333,0.8571,0.7143,0.1667,5.8571,1.3667
1151.txt,185,13,31,29,15,12,10,1,33,14.2308,12.3333,6.3793,2.2308,2.0667,1.9333,0.4138,0.8000,1.1538,0.6667,0.0667,0.0345,2.2000,1.1379
45.txt,166,4,25,20,9,11,7,2,24,41.5000,18.4444,8.3000,5.0000,2.7778,2.2222,0.5500,1.2222,2.2500,0.7778,0.2222,0.1000,2.6667,1.2000
472.txt,158,3,16,15,6,8,5,4,22,52.6667,26.3333,10.5333,5.0000,2.6667,2.5000,0.5333,1.3333,2.0000,0.8333,0.6667,0.2667,3.6667,1.4667
1510.txt,171,4,30,23,9,15,6,3,23,42.7500,19.0000,7.4348,5.7500,3.3333,2.5556,0.6522,1.6667,2.2500,0.6667,0.3333,0.1304,2.5556,1.0000
1569.txt,166,3,27,19,7,11,4,1,28,55.3333,23.7143,8.7368,6.3333,3.8571,2.7143,0.5789,1.5714,2.3333,0.5714,0.1429,0.0526,4.0000,1.4737
1232.txt,179,3,21,15,9,6,6,7,30,59.6667,19.8889,11.9333,5.0000,2.3333,1.6667,0.4000,0.6667,3.0000,0.6667,0.7778,0.4667,3.3333,2.0000
678.txt,202,4,27,19,11,5,6,7,29,50.5000,18.3636,10.6316,4.7500,2.4545,1.7273,0.2632,0.4545,2.7500,0.5455,0.6364,0.3684,2.6364,1.5263
1107.txt,179,4,22,14,7,7,5,7,24,44.7500,25.5714,12.7857,3.5000,3.1429,2.0000,0.5000,1.0000,1.7500,0.7143,1.0000,0.5000,3.4286,1.7143
959.txt,183,10,33,26,15,11,7,2,25,18.3000,12.2000,7.0385,2.6000,2.2000,1.7333,0.4231,0.7333,1.5000,0.4667,0.1333,0.0769,1.6667,0.9615
948.txt,180,4,19,16,8,7,6,4,30,45.0000,22.5000,11.2500,4.0000,2.3750,2.0000,0.4375,0.8750,2.0000,0.7500,0.5000,0.2500,3.7500,1.8750
684.txt,184,6,30,25,11,12,7,3,28,30.6667,16.7273,7.3600,4.1667,2.7273,2.2727,0.4800,1.0909,1.8333,0.6364,0.2727,0.1200,2.5455,1.1200
1565.txt,143,2,26,16,8,9,6,1,22,71.5000,17.8750,8.9375,8.0000,3.2500,2.0000,0.5625,1.1250,4.0000,0.7500,0.1250,0.0625,2.7500,1.3750
714.txt,260,3,30,23,8,10,5,9,40,86.6667,32.5000,11.3043,7.6667,3.7500,2.8750,0.4348,1.2500,2.6667,0.6250,1.1250,0.3913,5.0000,1.7391
2.txt,200,4,39,25,4,15,3,6,28,50.0000,50.0000,8.0000,6.2500,9.7500,6.2500,0.6000,3.7500,1.0000,0.7500,1.5000,0.2400,7.0000,1.1200
1013.txt,182,3,28,19,8,8,4,3,28,60.6667,22.7500,9.5789,6.3333,3.5000,2.3750,0.4211,1.0000,2.6667,0.5000,0.3750,0.1579,3.5000,1.4737
1215.txt,186,12,25,18,13,5,4,4,22,15.5000,14.3077,10.3333,1.5000,1.9231,1.3846,0.2778,0.3846,1.0833,0.3077,0.3077,0.2222,1.6923,1.2222
665.txt,175,5,29,20,5,13,5,4,29,35.0000,35.0000,8.7500,4.0000,5.8000,4.0000,0.6500,2.6000,1.0000,1.0000,0.8000,0.2000,5.8000,1.4500
947.txt,137,3,25,19,6,13,5,1,25,45.6667,22.8333,7.2105,6.3333,4.1667,3.1667,0.6842,2.1667,2.0000,0.8333,0.1667,0.0526,4.1667,1.3158
829.txt,77,6,12,8,6,2,1,1,9,12.8333,12.8333,9.6250,1.3333,2.0000,1.3333,0.2500,0.3333,1.0000,0.1667,0.1667,0.1250,1.5000,1.1250
727.txt,142,3,25,17,8,6,4,2,20,47.3333,17.7500,8.3529,5.6667,3.1250,2.1250,0.3529,0.7500,2.6667,0.5000,0.2500,0.1176,2.5000,1.1765
305.txt,179,9,24,16,9,6,4,3,27,19.8889,19.8889,11.1875,1.7778,2.6667,1.7778,0.3750,0.6667,1.0000,0.4444,0.3333,0.1875,3.0000,1.6875
393.txt,167,9,26,19,10,11,6,5,23,18.5556,16.7000,8.7895,2.1111,2.6000,1.9000,0.5789,1.1000,1.1111,0.6000,0.5000,0.2632,2.3000,1.2105
965.txt,197,7,31,17,11,6,6,5,27,28.1429,17.9091,11.5882,2.4286,2.8182,1.5455,0.3529,0.5455,1.5714,0.5455,0.4545,0.2941,2.4545,1.5882
419.txt,171,3,24,19,2,12,2,4,32,57.0000,85.5000,9.0000,6.3333,12.0000,9.5000,0.6316,6.0000,0.6667,1.0000,2.0000,0.2105,16.0000,1.6842
1507.txt,187,9,18,14,9,6,5,8,26,20.7778,20.7778,13.3571,1.5556,2.0000,1.5556,0.4286,0.6667,1.0000,0.5556,0.8889,0.5714,2.8889,1.8571
50.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68.txt,176,15,24,19,15,4,4,2,21,11.7333,11.7333,9.2632,1.2667,1.6000,1.2667,0.2105,0.2667,1.0000,0.2667,0.1333,0.1053,1.4000,1.1053
