Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
979.txt,198,14,32,26,16,9,8,8,17,14.1429,12.3750,7.6154,1.8571,2.0000,1.6250,0.3462,0.5625,1.1429,0.5000,0.5000,0.3077,1.0625,0.6538
288.txt,750,33,112,77,44,30,23,16,89,22.7273,17.0455,9.7403,2.3333,2.5455,1.7500,0.3896,0.6818,1.3333,0.5227,0.3636,0.2078,2.0227,1.1558
908.txt,388,20,57,45,23,22,15,8,32,19.4000,16.8696,8.6222,2.2500,2.4783,1.9565,0.4889,0.9565,1.1500,0.6522,0.3478,0.1778,1.3913,0.7111
407.txt,559,26,87,68,29,39,18,7,76,21.5000,19.2759,8.2206,2.6154,3.0000,2.3448,0.5735,1.3448,1.1154,0.6207,0.2414,0.1029,2.6207,1.1176
1291.txt,203,16,34,31,17,14,8,6,20,12.6875,11.9412,6.5484,1.9375,2.0000,1.8235,0.4516,0.8235,1.0625,0.4706,0.3529,0.1935,1.1765,0.6452
27.txt,83,5,14,11,5,5,4,3,6,16.6000,16.6000,7.5455,2.2000,2.8000,2.2000,0.4545,1.0000,1.0000,0.8000,0.6000,0.2727,1.2000,0.5455
1604.txt,207,10,43,21,10,10,8,4,22,20.7000,20.7000,9.8571,2.1000,4.3000,2.1000,0.4762,1.0000,1.0000,0.8000,0.4000,0.1905,2.2000,1.0476
1670.txt,448,24,81,58,25,31,19,8,48,18.6667,17.9200,7.7241,2.4167,3.2400,2.3200,0.5345,1.2400,1.0417,0.7600,0.3200,0.1379,1.9200,0.8276
223.txt,336,21,52,46,24,20,15,11,37,16.0000,14.0000,7.3043,2.1905,2.1667,1.9167,0.4348,0.8333,1.1429,0.6250,0.4583,0.2391,1.5417,0.8043
887.txt,340,21,53,42,22,19,11,3,35,16.1905,15.4545,8.0952,2.0000,2.4091,1.9091,0.4524,0.8636,1.0476,0.5000,0.1364,0.0714,1.5909,0.8333
1570.txt,310,5,49,42,11,27,6,6,28,62.0000,28.1818,7.3810,8.4000,4.4545,3.8182,0.6429,2.4545,2.2000,0.5455,0.5455,0.1429,2.5455,0.6667
722.txt,414,23,64,50,23,27,14,8,53,18.0000,18.0000,8.2800,2.1739,2.7826,2.1739,0.5400,1.1739,1.0000,0.6087,0.3478,0.1600,2.3043,1.0600
1436.txt,564,27,84,65,33,31,20,13,56,20.8889,17.0909,8.6769,2.4074,2.5455,1.9697,0.4769,0.9394,1.2222,0.6061,0.3939,0.2000,1.6970,0.8615
969.txt,500,21,90,65,24,36,17,11,39,23.8095,20.8333,7.6923,3.0952,3.7500,2.7083,0.5538,1.5000,1.1429,0.7083,0.4583,0.1692,1.6250,0.6000
1626.txt,409,24,61,44,23,21,13,12,37,17.0417,17.7826,9.2955,1.8333,2.6522,1.9130,0.4773,0.9130,0.9583,0.5652,0.5217,0.2727,1.6087,0.8409
1229.txt,438,25,65,47,26,24,15,10,54,17.5200,16.8462,9.3191,1.8800,2.5000,1.8077,0.5106,0.9231,1.0400,0.5769,0.3846,0.2128,2.0769,1.1489
1793.txt,355,23,65,44,24,21,16,10,30,15.4348,14.7917,8.0682,1.9130,2.7083,1.8333,0.4773,0.8750,1.0435,0.6667,0.4167,0.2273,1.2500,0.6818
850.txt,272,19,41,33,19,11,9,10,16,14.3158,14.3158,8.2424,1.7368,2.1579,1.7368,0.3333,0.5789,1.0000,0.4737,0.5263,0.3030,0.8421,0.4848
598.txt,240,12,37,33,15,19,9,7,22,20.0000,16.0000,7.2727,2.7500,2.4667,2.2000,0.5758,1.2667,1.2500,0.6000,0.4667,0.2121,1.4667,0.6667
1648.txt,361,20,61,42,23,21,15,11,33,18.0500,15.6957,8.5952,2.1000,2.6522,1.8261,0.5000,0.9130,1.1500,0.6522,0.4783,0.2619,1.4348,0.7857
1014.txt,469,25,65,54,29,24,17,34,49,18.7600,16.1724,8.6852,2.1600,2.2414,1.8621,0.4444,0.8276,1.1600,0.5862,1.1724,0.6296,1.6897,0.9074
975.txt,444,22,79,57,26,26,17,17,40,20.1818,17.0769,7.7895,2.5909,3.0385,2.1923,0.4561,1.0000,1.1818,0.6538,0.6538,0.2982,1.5385,0.7018
627.txt,761,32,98,71,33,37,24,24,85,23.7812,23.0606,10.7183,2.2188,2.9697,2.1515,0.5211,1.1212,1.0312,0.7273,0.7273,0.3380,2.5758,1.1972
1256.txt,236,18,47,35,20,17,12,3,24,13.1111,11.8000,6.7429,1.9444,2.3500,1.7500,0.4857,0.8500,1.1111,0.6000,0.1500,0.0857,1.2000,0.6857
621.txt,353,13,51,38,16,14,8,12,30,27.1538,22.0625,9.2895,2.9231,3.1875,2.3750,0.3684,0.8750,1.2308,0.5000,0.7500,0.3158,1.8750,0.7895
340.txt,303,15,43,30,18,11,7,9,30,20.2000,16.8333,10.1000,2.0000,2.3889,1.6667,0.3667,0.6111,1.2000,0.3889,0.5000,0.3000,1.6667,1.0000
507.txt,511,27,84,64,30,31,17,14,56,18.9259,17.0333,7.9844,2.3704,2.8000,2.1333,0.4844,1.0333,1.1111,0.5667,0.4667,0.2188,1.8667,0.8750
402.txt,394,18,69,45,22,24,18,22,38,21.8889,17.9091,8.7556,2.5000,3.1364,2.0455,0.5333,1.0909,1.2222,0.8182,1.0000,0.4889,1.7273,0.8444
1063.txt,496,30,75,60,32,33,18,15,54,16.5333,15.5000,8.2667,2.0000,2.3438,1.8750,0.5500,1.0312,1.0667,0.5625,0.4688,0.2500,1.6875,0.9000
1466.txt,257,5,35,24,5,13,5,3,28,51.4000,51.4000,10.7083,4.8000,7.0000,4.8000,0.5417,2.6000,1.0000,1.0000,0.6000,0.1250,5.6000,1.1667
730.txt,446,27,77,58,31,26,19,13,48,16.5185,14.3871,7.6897,2.1481,2.4839,1.8710,0.4483,0.8387,1.1481,0.6129,0.4194,0.2241,1.5484,0.8276
1145.txt,389,20,51,40,23,19,14,5,43,19.4500,16.9130,9.7250,2.0000,2.2174,1.7391,0.4750,0.8261,1.1500,0.6087,0.2174,0.1250,1.8696,1.0750
572.txt,570,35,98,73,35,38,20,12,45,16.2857,16.2857,7.8082,2.0857,2.8000,2.0857,0.5205,1.0857,1.0000,0.5714,0.3429,0.1644,1.2857,0.6164
831.txt,536,36,81,58,37,21,13,23,51,14.8889,14.4865,9.2414,1.6111,2.1892,1.5676,0.3621,0.5676,1.0278,0.3514,0.6216,0.3966,1.3784,0.8793
567.txt,597,25,105,85,31,48,22,22,57,23.8800,19.2581,7.0235,3.4000,3.3871,2.7419,0.5647,1.5484,1.2400,0.7097,0.7097,0.2588,1.8387,0.6706
589.txt,441,27,76,64,29,36,23,6,56,16.3333,15.2069,6.8906,2.3704,2.6207,2.2069,0.5625,1.2414,1.0741,0.7931,0.2069,0.0938,1.9310,0.8750
179.txt,476,28,72,53,30,25,15,20,39,17.0000,15.8667,8.9811,1.8929,2.4000,1.7667,0.4717,0.8333,1.0714,0.5000,0.6667,0.3774,1.3000,0.7358
74.txt,394,20,61,50,28,22,17,3,40,19.7000,14.0714,7.8800,2.5000,2.1786,1.7857,0.4400,0.7857,1.4000,0.6071,0.1071,0.0600,1.4286,0.8000
1156.txt,568,30,79,58,32,24,16,15,74,18.9333,17.7500,9.7931,1.9333,2.4688,1.8125,0.4138,0.7500,1.0667,0.5000,0.4688,0.2586,2.3125,1.2759
331.txt,442,27,84,59,32,27,19,8,38,16.3704,13.8125,7.4915,2.1852,2.6250,1.8438,0.4576,0.8438,1.1852,0.5938,0.2500,0.1356,1.1875,0.6441
99.txt,614,30,81,63,33,27,17,22,63,20.4667,18.6061,9.7460,2.1000,2.4545,1.9091,0.4286,0.8182,1.1000,0.5152,0.6667,0.3492,1.9091,1.0000
1468.txt,196,7,29,24,6,16,5,7,21,28.0000,32.6667,8.1667,3.4286,4.8333,4.0000,0.6667,2.6667,0.8571,0.8333,1.1667,0.2917,3.5000,0.8750
116.txt,352,13,56,34,16,15,11,15,27,27.0769,22.0000,10.3529,2.6154,3.5000,2.1250,0.4412,0.9375,1.2308,0.6875,0.9375,0.4412,1.6875,0.7941
1677.txt,307,27,47,40,31,12,12,7,25,11.3704,9.9032,7.6750,1.4815,1.5161,1.2903,0.3000,0.3871,1.1481,0.3871,0.2258,0.1750,0.8065,0.6250
1187.txt,575,41,93,73,44,29,19,16,54,14.0244,13.0682,7.8767,1.7805,2.1136,1.6591,0.3973,0.6591,1.0732,0.4318,0.3636,0.2192,1.2273,0.7397
1328.txt,554,36,88,78,40,37,23,18,62,15.3889,13.8500,7.1026,2.1667,2.2000,1.9500,0.4744,0.9250,1.1111,0.5750,0.4500,0.2308,1.5500,0.7949
987.txt,652,31,82,54,37,22,16,12,72,21.0323,17.6216,12.0741,1.7419,2.2162,1.4595,0.4074,0.5946,1.1935,0.4324,0.3243,0.2222,1.9459,1.3333
1151.txt,422,23,73,57,28,29,20,12,46,18.3478,15.0714,7.4035,2.4783,2.6071,2.0357,0.5088,1.0357,1.2174,0.7143,0.4286,0.2105,1.6429,0.8070
45.txt,287,16,48,43,19,24,14,11,29,17.9375,15.1053,6.6744,2.6875,2.5263,2.2632,0.5581,1.2632,1.1875,0.7368,0.5789,0.2558,1.5263,0.6744
472.txt,308,12,45,33,13,20,7,7,36,25.6667,23.6923,9.3333,2.7500,3.4615,2.5385,0.6061,1.5385,1.0833,0.5385,0.5385,0.2121,2.7692,1.0909
1510.txt,303,16,61,46,22,23,16,3,28,18.9375,13.7727,6.5870,2.8750,2.7727,2.0909,0.5000,1.0455,1.3750,0.7273,0.1364,0.0652,1.2727,0.6087
1569.txt,91,3,19,13,4,8,3,1,5,30.3333,22.7500,7.0000,4.3333,4.7500,3.2500,0.6154,2.0000,1.3333,0.7500,0.2500,0.0769,1.2500,0.3846
1232.txt,134,3,24,21,3,18,3,2,15,44.6667,44.6667,6.3810,7.0000,8.0000,7.0000,0.8571,6.0000,1.0000,1.0000,0.6667,0.0952,5.0000,0.7143
678.txt,70,4,10,7,4,3,2,3,3,17.5000,17.5000,10.0000,1.7500,2.5000,1.7500,0.4286,0.7500,1.0000,0.5000,0.7500,0.4286,0.7500,0.4286
1107.txt,241,23,42,33,24,9,7,4,32,10.4783,10.0417,7.3030,1.4348,1.7500,1.3750,0.2727,0.3750,1.0435,0.2917,0.1667,0.1212,1.3333,0.9697
959.txt,503,27,82,64,34,23,16,8,49,18.6296,14.7941,7.8594,2.3704,2.4118,1.8824,0.3594,0.6765,1.2593,0.4706,0.2353,0.1250,1.4412,0.7656
1784.txt,390,17,62,48,26,20,15,14,49,22.9412,15.0000,8.1250,2.8235,2.3846,1.8462,0.4167,0.7692,1.5294,0.5769,0.5385,0.2917,1.8846,1.0208
948.txt,446,22,69,48,23,25,18,8,44,20.2727,19.3913,9.2917,2.1818,3.0000,2.0870,0.5208,1.0870,1.0455,0.7826,0.3478,0.1667,1.9130,0.9167
684.txt,561,40,102,74,43,30,22,22,39,14.0250,13.0465,7.5811,1.8500,2.3721,1.7209,0.4054,0.6977,1.0750,0.5116,0.5116,0.2973,0.9070,0.5270
1565.txt,472,23,66,47,25,22,12,20,37,20.5217,18.8800,10.0426,2.0435,2.6400,1.8800,0.4681,0.8800,1.0870,0.4800,0.8000,0.4255,1.4800,0.7872
714.txt,385,22,72,52,27,25,16,10,45,17.5000,14.2593,7.4038,2.3636,2.6667,1.9259,0.4808,0.9259,1.2273,0.5926,0.3704,0.1923,1.6667,0.8654
2.txt,229,15,39,32,15,16,9,5,27,15.2667,15.2667,7.1562,2.1333,2.6000,2.1333,0.5000,1.0667,1.0000,0.6000,0.3333,0.1562,1.8000,0.8438
1013.txt,469,20,76,57,21,31,12,14,47,23.4500,22.3333,8.2281,2.8500,3.6190,2.7143,0.5439,1.4762,1.0500,0.5714,0.6667,0.2456,2.2381,0.8246
1215.txt,239,13,37,27,14,13,9,6,23,18.3846,17.0714,8.8519,2.0769,2.6429,1.9286,0.4815,0.9286,1.0769,0.6429,0.4286,0.2222,1.6429,0.8519
1727.txt,435,32,79,55,37,19,16,12,41,13.5938,11.7568,7.9091,1.7188,2.1351,1.4865,0.3455,0.5135,1.1562,0.4324,0.3243,0.2182,1.1081,0.7455
665.txt,144,10,21,17,10,7,3,5,17,14.4000,14.4000,8.4706,1.7000,2.1000,1.7000,0.4118,0.7000,1.0000,0.3000,0.5000,0.2941,1.7000,1.0000
947.txt,586,39,114,87,41,46,28,14,56,15.0256,14.2927,6.7356,2.2308,2.7805,2.1220,0.5287,1.1220,1.0513,0.6829,0.3415,0.1609,1.3659,0.6437
829.txt,264,13,39,30,15,14,11,11,20,20.3077,17.6000,8.8000,2.3077,2.6000,2.0000,0.4667,0.9333,1.1538,0.7333,0.7333,0.3667,1.3333,0.6667
1664.txt,332,18,51,35,19,16,12,10,28,18.4444,17.4737,9.4857,1.9444,2.6842,1.8421,0.4571,0.8421,1.0556,0.6316,0.5263,0.2857,1.4737,0.8000
727.txt,248,7,55,39,7,29,7,11,33,35.4286,35.4286,6.3590,5.5714,7.8571,5.5714,0.7436,4.1429,1.0000,1.0000,1.5714,0.2821,4.7143,0.8462
305.txt,489,10,94,68,13,47,12,10,51,48.9000,37.6154,7.1912,6.8000,7.2308,5.2308,0.6912,3.6154,1.3000,0.9231,0.7692,0.1471,3.9231,0.7500
393.txt,275,11,38,27,11,16,11,7,35,25.0000,25.0000,10.1852,2.4545,3.4545,2.4545,0.5926,1.4545,1.0000,1.0000,0.6364,0.2593,3.1818,1.2963
1752.txt,462,22,80,56,25,33,24,5,50,21.0000,18.4800,8.2500,2.5455,3.2000,2.2400,0.5893,1.3200,1.1364,0.9600,0.2000,0.0893,2.0000,0.8929
965.txt,462,22,85,55,29,25,18,12,30,21.0000,15.9310,8.4000,2.5000,2.9310,1.8966,0.4545,0.8621,1.3182,0.6207,0.4138,0.2182,1.0345,0.5455
419.txt,531,28,68,49,32,19,14,10,59,18.9643,16.5938,10.8367,1.7500,2.1250,1.5312,0.3878,0.5938,1.1429,0.4375,0.3125,0.2041,1.8438,1.2041
1721.txt,346,14,49,38,21,15,15,13,32,24.7143,16.4762,9.1053,2.7143,2.3333,1.8095,0.3947,0.7143,1.5000,0.7143,0.6190,0.3421,1.5238,0.8421
1507.txt,612,21,98,65,23,39,17,27,61,29.1429,26.6087,9.4154,3.0952,4.2609,2.8261,0.6000,1.6957,1.0952,0.7391,1.1739,0.4154,2.6522,0.9385
50.txt,508,30,83,65,35,29,19,12,44,16.9333,14.5143,7.8154,2.1667,2.3714,1.8571,0.4462,0.8286,1.1667,0.5429,0.3429,0.1846,1.2571,0.6769
68.txt,235,10,33,26,11,16,7,16,17,23.5000,21.3636,9.0385,2.6000,3.0000,2.3636,0.6154,1.4545,1.1000,0.6364,1.4545,0.6154,1.5455,0.6538
1783.txt,274,18,49,41,17,20,13,3,22,15.2222,16.1176,6.6829,2.2778,2.8824,2.4118,0.4878,1.1765,0.9444,0.7647,0.1765,0.0732,1.2941,0.5366
260.txt,254,11,43,33,13,19,9,3,19,23.0909,19.5385,7.6970,3.0000,3.3077,2.5385,0.5758,1.4615,1.1818,0.6923,0.2308,0.0909,1.4615,0.5758
995.txt,185,9,31,25,10,15,9,4,19,20.5556,18.5000,7.4000,2.7778,3.1000,2.5000,0.6000,1.5000,1.1111,0.9000,0.4000,0.1600,1.9000,0.7600
1405.txt,163,9,26,22,9,12,7,4,27,18.1111,18.1111,7.4091,2.4444,2.8889,2.4444,0.5455,1.3333,1.0000,0.7778,0.4444,0.1818,3.0000,1.2273
1508.txt,381,20,67,48,21,27,13,9,39,19.0500,18.1429,7.9375,2.4000,3.1905,2.2857,0.5625,1.2857,1.0500,0.6190,0.4286,0.1875,1.8571,0.8125
122.txt,375,6,60,47,9,22,5,5,36,62.5000,41.6667,7.9787,7.8333,6.6667,5.2222,0.4681,2.4444,1.5000,0.5556,0.5556,0.1064,4.0000,0.7660
132.txt,216,11,35,26,14,7,5,5,24,19.6364,15.4286,8.3077,2.3636,2.5000,1.8571,0.2692,0.5000,1.2727,0.3571,0.3571,0.1923,1.7143,0.9231
1512.txt,253,19,43,35,19,16,10,13,26,13.3158,13.3158,7.2286,1.8421,2.2632,1.8421,0.4571,0.8421,1.0000,0.5263,0.6842,0.3714,1.3684,0.7429
1528.txt,285,10,31,26,12,14,7,8,38,28.5000,23.7500,10.9615,2.6000,2.5833,2.1667,0.5385,1.1667,1.2000,0.5833,0.6667,0.3077,3.1667,1.4615
760.txt,333,14,57,48,14,32,14,3,35,23.7857,23.7857,6.9375,3.4286,4.0714,3.4286,0.6667,2.2857,1.0000,1.0000,0.2143,0.0625,2.5000,0.7292
1704.txt,293,16,44,34,19,15,12,5,34,18.3125,15.4211,8.6176,2.1250,2.3158,1.7895,0.4412,0.7895,1.1875,0.6316,0.2632,0.1471,1.7895,1.0000
147.txt,664,29,104,82,38,41,26,22,56,22.8966,17.4737,8.0976,2.8276,2.7368,2.1579,0.5000,1.0789,1.3103,0.6842,0.5789,0.2683,1.4737,0.6829
1690.txt,268,13,40,36,13,23,12,13,19,20.6154,20.6154,7.4444,2.7692,3.0769,2.7692,0.6389,1.7692,1.0000,0.9231,1.0000,0.3611,1.4615,0.5278
34.txt,296,22,61,46,24,19,14,4,22,13.4545,12.3333,6.4348,2.0909,2.5417,1.9167,0.4130,0.7917,1.0909,0.5833,0.1667,0.0870,0.9167,0.4783
675.txt,892,57,157,119,70,47,39,23,77,15.6491,12.7429,7.4958,2.0877,2.2429,1.7000,0.3950,0.6714,1.2281,0.5571,0.3286,0.1933,1.1000,0.6471
1093.txt,318,17,49,34,24,16,14,13,27,18.7059,13.2500,9.3529,2.0000,2.0417,1.4167,0.4706,0.6667,1.4118,0.5833,0.5417,0.3824,1.1250,0.7941
183.txt,387,24,77,61,29,35,24,6,42,16.1250,13.3448,6.3443,2.5417,2.6552,2.1034,0.5738,1.2069,1.2083,0.8276,0.2069,0.0984,1.4483,0.6885
1683.txt,460,25,75,63,34,28,18,7,37,18.4000,13.5294,7.3016,2.5200,2.2059,1.8529,0.4444,0.8235,1.3600,0.5294,0.2059,0.1111,1.0882,0.5873
553.txt,614,25,88,66,31,33,21,16,49,24.5600,19.8065,9.3030,2.6400,2.8387,2.1290,0.5000,1.0645,1.2400,0.6774,0.5161,0.2424,1.5806,0.7424
1518.txt,432,18,63,47,24,23,14,19,45,24.0000,18.0000,9.1915,2.6111,2.6250,1.9583,0.4894,0.9583,1.3333,0.5833,0.7917,0.4043,1.8750,0.9574
408.txt,504,20,78,58,26,31,19,14,41,25.2000,19.3846,8.6897,2.9000,3.0000,2.2308,0.5345,1.1923,1.3000,0.7308,0.5385,0.2414,1.5769,0.7069
946.txt,492,31,87,75,33,42,23,13,58,15.8710,14.9091,6.5600,2.4194,2.6364,2.2727,0.5600,1.2727,1.0645,0.6970,0.3939,0.1733,1.7576,0.7733
1371.txt,305,21,56,48,21,25,15,9,37,14.5238,14.5238,6.3542,2.2857,2.6667,2.2857,0.5208,1.1905,1.0000,0.7143,0.4286,0.1875,1.7619,0.7708
323.txt,305,18,52,39,21,19,14,8,33,16.9444,14.5238,7.8205,2.1667,2.4762,1.8571,0.4872,0.9048,1.1667,0.6667,0.3810,0.2051,1.5714,0.8462
1029.txt,391,25,56,52,23,28,15,8,32,15.6400,17.0000,7.5192,2.0800,2.4348,2.2609,0.5385,1.2174,0.9200,0.6522,0.3478,0.1538,1.3913,0.6154
1498.txt,370,13,63,49,13,33,12,9,45,28.4615,28.4615,7.5510,3.7692,4.8462,3.7692,0.6735,2.5385,1.0000,0.9231,0.6923,0.1837,3.4615,0.9184
690.txt,468,28,87,60,28,31,20,11,49,16.7143,16.7143,7.8000,2.1429,3.1071,2.1429,0.5167,1.1071,1.0000,0.7143,0.3929,0.1833,1.7500,0.8167
636.txt,530,24,83,66,25,38,18,22,45,22.0833,21.2000,8.0303,2.7500,3.3200,2.6400,0.5758,1.5200,1.0417,0.7200,0.8800,0.3333,1.8000,0.6818
1124.txt,226,16,39,22,14,9,6,8,14,14.1250,16.1429,10.2727,1.3750,2.7857,1.5714,0.4091,0.6429,0.8750,0.4286,0.5714,0.3636,1.0000,0.6364
333.txt,583,40,92,76,42,36,23,15,51,14.5750,13.8810,7.6711,1.9000,2.1905,1.8095,0.4737,0.8571,1.0500,0.5476,0.3571,0.1974,1.2143,0.6711
1240.txt,371,22,65,51,28,21,19,7,24,16.8636,13.2500,7.2745,2.3182,2.3214,1.8214,0.4118,0.7500,1.2727,0.6786,0.2500,0.1373,0.8571,0.4706
1499.txt,435,21,84,63,21,39,16,4,40,20.7143,20.7143,6.9048,3.0000,4.0000,3.0000,0.6190,1.8571,1.0000,0.7619,0.1905,0.0635,1.9048,0.6349
497.txt,191,10,26,24,11,11,8,3,16,19.1000,17.3636,7.9583,2.4000,2.3636,2.1818,0.4583,1.0000,1.1000,0.7273,0.2727,0.1250,1.4545,0.6667
907.txt,356,16,55,45,20,23,11,3,34,22.2500,17.8000,7.9111,2.8125,2.7500,2.2500,0.5111,1.1500,1.2500,0.5500,0.1500,0.0667,1.7000,0.7556
936.txt,308,13,46,38,18,19,15,4,27,23.6923,17.1111,8.1053,2.9231,2.5556,2.1111,0.5000,1.0556,1.3846,0.8333,0.2222,0.1053,1.5000,0.7105
1578.txt,285,16,51,35,20,16,15,8,25,17.8125,14.2500,8.1429,2.1875,2.5500,1.7500,0.4571,0.8000,1.2500,0.7500,0.4000,0.2286,1.2500,0.7143
1135.txt,296,19,53,38,18,22,13,6,27,15.5789,16.4444,7.7895,2.0000,2.9444,2.1111,0.5789,1.2222,0.9474,0.7222,0.3333,0.1579,1.5000,0.7105
790.txt,804,44,124,93,57,37,26,18,67,18.2727,14.1053,8.6452,2.1136,2.1754,1.6316,0.3978,0.6491,1.2955,0.4561,0.3158,0.1935,1.1754,0.7204
566.txt,78,1,14,11,1,6,1,1,9,78.0000,78.0000,7.0909,11.0000,14.0000,11.0000,0.5455,6.0000,1.0000,1.0000,1.0000,0.0909,9.0000,0.8182
903.txt,339,32,53,42,31,12,11,6,34,10.5938,10.9355,8.0714,1.3125,1.7097,1.3548,0.2857,0.3871,0.9688,0.3548,0.1935,0.1429,1.0968,0.8095
1589.txt,422,25,57,43,27,17,11,9,52,16.8800,15.6296,9.8140,1.7200,2.1111,1.5926,0.3953,0.6296,1.0800,0.4074,0.3333,0.2093,1.9259,1.2093
49.txt,339,18,51,38,21,17,16,6,39,18.8333,16.1429,8.9211,2.1111,2.4286,1.8095,0.4474,0.8095,1.1667,0.7619,0.2857,0.1579,1.8571,1.0263
1660.txt,247,16,47,31,18,14,8,7,22,15.4375,13.7222,7.9677,1.9375,2.6111,1.7222,0.4516,0.7778,1.1250,0.4444,0.3889,0.2258,1.2222,0.7097
252.txt,118,4,24,14,6,9,3,6,9,29.5000,19.6667,8.4286,3.5000,4.0000,2.3333,0.6429,1.5000,1.5000,0.5000,1.0000,0.4286,1.5000,0.6429
441.txt,429,11,70,53,15,30,13,7,43,39.0000,28.6000,8.0943,4.8182,4.6667,3.5333,0.5660,2.0000,1.3636,0.8667,0.4667,0.1321,2.8667,0.8113
1216.txt,450,22,58,41,23,21,15,11,58,20.4545,19.5652,10.9756,1.8636,2.5217,1.7826,0.5122,0.9130,1.0455,0.6522,0.4783,0.2683,2.5217,1.4146
233.txt,300,16,49,33,17,17,11,11,28,18.7500,17.6471,9.0909,2.0625,2.8824,1.9412,0.5152,1.0000,1.0625,0.6471,0.6471,0.3333,1.6471,0.8485
158.txt,419,25,72,57,25,33,19,17,36,16.7600,16.7600,7.3509,2.2800,2.8800,2.2800,0.5789,1.3200,1.0000,0.7600,0.6800,0.2982,1.4400,0.6316
1425.txt,392,25,68,53,31,21,17,4,30,15.6800,12.6452,7.3962,2.1200,2.1935,1.7097,0.3962,0.6774,1.2400,0.5484,0.1290,0.0755,0.9677,0.5660
438.txt,272,10,37,25,11,14,6,10,25,27.2000,24.7273,10.8800,2.5000,3.3636,2.2727,0.5600,1.2727,1.1000,0.5455,0.9091,0.4000,2.2727,1.0000
718.txt,377,20,56,47,26,18,15,8,40,18.8500,14.5000,8.0213,2.3500,2.1538,1.8077,0.3830,0.6923,1.3000,0.5769,0.3077,0.1702,1.5385,0.8511
596.txt,307,17,48,38,20,20,12,5,38,18.0588,15.3500,8.0789,2.2353,2.4000,1.9000,0.5263,1.0000,1.1765,0.6000,0.2500,0.1316,1.9000,1.0000
1098.txt,529,26,73,59,29,30,19,14,58,20.3462,18.2414,8.9661,2.2692,2.5172,2.0345,0.5085,1.0345,1.1154,0.6552,0.4828,0.2373,2.0000,0.9831
595.txt,467,28,71,56,32,24,21,18,43,16.6786,14.5938,8.3393,2.0000,2.2188,1.7500,0.4286,0.7500,1.1429,0.6562,0.5625,0.3214,1.3438,0.7679
1574.txt,403,22,68,57,25,31,18,13,38,18.3182,16.1200,7.0702,2.5909,2.7200,2.2800,0.5439,1.2400,1.1364,0.7200,0.5200,0.2281,1.5200,0.6667
1400.txt,484,30,84,64,32,31,24,11,43,16.1333,15.1250,7.5625,2.1333,2.6250,2.0000,0.4844,0.9688,1.0667,0.7500,0.3438,0.1719,1.3438,0.6719
752.txt,328,18,57,39,17,19,13,10,24,18.2222,19.2941,8.4103,2.1667,3.3529,2.2941,0.4872,1.1176,0.9444,0.7647,0.5882,0.2564,1.4118,0.6154
588.txt,372,16,50,40,18,17,10,16,44,23.2500,20.6667,9.3000,2.5000,2.7778,2.2222,0.4250,0.9444,1.1250,0.5556,0.8889,0.4000,2.4444,1.1000
1281.txt,383,28,55,34,29,11,9,15,36,13.6786,13.2069,11.2647,1.2143,1.8966,1.1724,0.3235,0.3793,1.0357,0.3103,0.5172,0.4412,1.2414,1.0588
1278.txt,479,17,85,64,17,40,14,6,44,28.1765,28.1765,7.4844,3.7647,5.0000,3.7647,0.6250,2.3529,1.0000,0.8235,0.3529,0.0938,2.5882,0.6875
1440.txt,320,17,48,38,19,20,11,7,29,18.8235,16.8421,8.4211,2.2353,2.5263,2.0000,0.5263,1.0526,1.1176,0.5789,0.3684,0.1842,1.5263,0.7632
1078.txt,333,16,57,50,18,26,13,8,35,20.8125,18.5000,6.6600,3.1250,3.1667,2.7778,0.5200,1.4444,1.1250,0.7222,0.4444,0.1600,1.9444,0.7000
1713.txt,320,25,53,44,28,13,12,5,30,12.8000,11.4286,7.2727,1.7600,1.8929,1.5714,0.2955,0.4643,1.1200,0.4286,0.1786,0.1136,1.0714,0.6818
1647.txt,277,13,42,31,15,17,9,6,25,21.3077,18.4667,8.9355,2.3846,2.8000,2.0667,0.5484,1.1333,1.1538,0.6000,0.4000,0.1935,1.6667,0.8065
1299.txt,405,19,63,42,18,25,14,8,38,21.3158,22.5000,9.6429,2.2105,3.5000,2.3333,0.5952,1.3889,0.9474,0.7778,0.4444,0.1905,2.1111,0.9048
265.txt,646,27,106,78,36,40,26,19,65,23.9259,17.9444,8.2821,2.8889,2.9444,2.1667,0.5128,1.1111,1.3333,0.7222,0.5278,0.2436,1.8056,0.8333
354.txt,222,13,32,26,15,12,10,5,18,17.0769,14.8000,8.5385,2.0000,2.1333,1.7333,0.4615,0.8000,1.1538,0.6667,0.3333,0.1923,1.2000,0.6923
161.txt,361,26,61,45,27,24,14,10,34,13.8846,13.3704,8.0222,1.7308,2.2593,1.6667,0.5333,0.8889,1.0385,0.5185,0.3704,0.2222,1.2593,0.7556
1056.txt,344,11,52,47,12,34,11,16,36,31.2727,28.6667,7.3191,4.2727,4.3333,3.9167,0.7234,2.8333,1.0909,0.9167,1.3333,0.3404,3.0000,0.7660
